,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category
1895,Belltown,47.6132311,-122.3453607,Old Stove Brewing Co - Marketfront,595c0cb5123a195de691c5ea,47.60959089704579,-122.3430407275913,Brewery
1896,Belltown,47.6132311,-122.3453607,Le Panier,419e8900f964a520301e1fe3,47.6097907988089,-122.34225747070934,Bakery
1897,Belltown,47.6132311,-122.3453607,Michou,4a9441bff964a520f02020e3,47.60984075878839,-122.34240534518894,Deli / Bodega
1898,Belltown,47.6132311,-122.3453607,Sushi Kashiba,564e6ed5498eb69070554f79,47.6099251,-122.3415442,Sushi Restaurant
1899,Belltown,47.6132311,-122.3453607,Beecher's Handmade Cheese,4a41576ff964a52027a51fe3,47.60956997146841,-122.34185099601746,Cheese Shop
1900,Belltown,47.6132311,-122.3453607,Design Within Reach,4b1ad96cf964a5202af323e3,47.61093083206075,-122.341897862594,Furniture / Home Store
1901,Belltown,47.6132311,-122.3453607,The MarketFront,5924a2743149b933a0bba7b4,47.60941981344035,-122.3429980383577,Plaza
1902,Belltown,47.6132311,-122.3453607,Starbucks,440daad8f964a52096301fe3,47.609988295775516,-122.34262556938519,Coffee Shop
1903,Belltown,47.6132311,-122.3453607,Rachel's Ginger Beer,51c1286f498e2505fd764fbe,47.609648331726504,-122.34142532549396,Cocktail Bar
1904,Belltown,47.6132311,-122.3453607,"The Charter Hotel Seattle, Curio Collection by Hilton",5a7bd4e14940bc066b6cc9a4,47.61097777,-122.33998833,Hotel
1905,Belltown,47.6132311,-122.3453607,Some Random Bar,51dcc3c8498e8458c328b441,47.61563929397366,-122.35002582300677,Bar
1906,Belltown,47.6132311,-122.3453607,Belltown P-Patch,49d222b8f964a5209b5b1fe3,47.61407791595501,-122.350902723329,Garden
1907,Belltown,47.6132311,-122.3453607,Cutters Crabhouse,49e3dbfcf964a520e5621fe3,47.61045781436012,-122.34407692428287,Seafood Restaurant
1908,Belltown,47.6132311,-122.3453607,Evergreens Salad,57fc2c31498e26cb118371e6,47.61516683380852,-122.33952890892489,Salad Place
1909,Belltown,47.6132311,-122.3453607,Dimitriou's Jazz Alley,40b13b00f964a52065f61ee3,47.61515452425832,-122.33951668942166,Jazz Club
1910,Belltown,47.6132311,-122.3453607,Inn at the Market,4b36f319f964a520823e25e3,47.60983041806716,-122.34134877538392,Hotel
1911,Belltown,47.6132311,-122.3453607,Bacco,4412ef0cf964a520dd301fe3,47.61010613240292,-122.34130615686385,Breakfast Spot
1912,Belltown,47.6132311,-122.3453607,Cafeee Campagness,42accc80f964a5203f251fe3,47.60965387058825,-122.34148136820502,Financial or Legal Service
1913,Belltown,47.6132311,-122.3453607,Döner Box,5dab8745e14d480007dc5d6b,47.615095,-122.347714,Doner Restaurant
1914,Belltown,47.6132311,-122.3453607,La Vita e Bella,427ff980f964a520d7211fe3,47.61503812158681,-122.34739868446559,Italian Restaurant
1915,Belltown,47.6132311,-122.3453607,Top Pot Doughnuts,57fe35c1498eac9a98b8b356,47.61040252466047,-122.34112853311596,Donut Shop
1916,Belltown,47.6132311,-122.3453607,Belltown Pizza,41102700f964a520d70b1fe3,47.61456569734569,-122.34841191484225,Pizza Place
1917,Belltown,47.6132311,-122.3453607,Seattle Glassblowing Studio & Gallery,4a7ca501f964a52011ed1fe3,47.615762231721355,-122.3428691166781,Art Gallery
1918,Belltown,47.6132311,-122.3453607,Moore Coffee,5824b1e4991e9b69caddea82,47.61066396688193,-122.34087208614035,Coffee Shop
1919,Belltown,47.6132311,-122.3453607,Seattle Marriott Waterfront,45431fd4f964a5205c3c1fe3,47.6108146,-122.3472238,Hotel
1920,Belltown,47.6132311,-122.3453607,Taqueria Cantina,57e33087cd1018fafeff3642,47.61580853798293,-122.35041617998621,Mexican Restaurant
1921,Belltown,47.6132311,-122.3453607,Virginia Inn Tavern,40b13b00f964a52035f71ee3,47.61107784191682,-122.34251050761299,Pub
1922,Belltown,47.6132311,-122.3453607,Axtion Club,4d9a83233f7854814f6dccd1,47.616050729474445,-122.34876813865766,Gym
1923,Belltown,47.6132311,-122.3453607,Café Opla,5a1b2cbfca18ea495312fae8,47.610983674163194,-122.34752944294792,Breakfast Spot
1924,Belltown,47.6132311,-122.3453607,The Nest Rooftop,582fca2c76f2ca684c78c49a,47.610646274794675,-122.34136738420561,Cocktail Bar
1925,Belltown,47.6132311,-122.3453607,Seattle Coffee Works,46681722f964a5208b471fe3,47.610107,-122.340561,Coffee Shop
1926,Belltown,47.6132311,-122.3453607,Caffé Lieto,4b3fd206f964a5209eaf25e3,47.61060265869973,-122.34146221055813,Coffee Shop
1927,Belltown,47.6132311,-122.3453607,Marriott Concierge Lounge,50631209e4b043ec7fdba68d,47.610617177822846,-122.34707340347306,American Restaurant
1928,Belltown,47.6132311,-122.3453607,CJ's Eatery,435ad280f964a520fc281fe3,47.61575008961075,-122.35055963420491,Breakfast Spot
1929,Belltown,47.6132311,-122.3453607,Sur La Table,4a8af0f9f964a520f30a20e3,47.6095888496472,-122.34164820146991,Kitchen Supply Store
1930,Belltown,47.6132311,-122.3453607,QQ Taiwanese Bites,5a8208a247f87608bd262ef0,47.6170980251311,-122.34302350644083,Taiwanese Restaurant
1931,Belltown,47.6132311,-122.3453607,Meekong Bar,56be4ce1498ea0aa244825b4,47.61715890758666,-122.34716914996429,Vietnamese Restaurant
1932,Belltown,47.6132311,-122.3453607,Uptown Espresso,423f6000f964a5205a201fe3,47.61690089103363,-122.34636367197227,Coffee Shop
1933,Belltown,47.6132311,-122.3453607,Assembly Hall,51bc031a5019cde2253d4ae5,47.61552799074921,-122.33994357192078,American Restaurant
1934,Belltown,47.6132311,-122.3453607,Anthony's Pier 66 & Bell Street Diner,4293c000f964a5202b241fe3,47.61088979558026,-122.34826559377484,Seafood Restaurant
1935,Belltown,47.6132311,-122.3453607,Willmott's Ghost,5b0c1b1d8e886a002c77957f,47.61538458990475,-122.33966522159318,Italian Restaurant
1936,Pike-Market,47.6543238,-122.30800894320257,UW: Drumheller Fountain,4beb11bf415e20a171d8e5bb,47.653825382654695,-122.3078727722168,Fountain
1937,Pike-Market,47.6543238,-122.30800894320257,UW: Husky Union Building,441eb908f964a5207c311fe3,47.65546641334331,-122.3054897406666,Student Center
